flight_number,is_summer_vacation,is_holyday,f_month,week_day,company,arrival_country,depurture_country,flight_type,weather_dep,weather_arr,punctuality,f_status,scheduled_arr_time,scheduled_dep_time,updated_arr_time,updated_dep_time,webcite,time_info_taken801,false,false,8,6,,,Greece,,,,,landed,2.9.2022 13:20:00,2.9.2022 11:40:00,,2.9.2022 12:05:00,https://airlabs.co/,02-09-2022  16:47:547698,false,false,8,6,Aeromexico,Israel,United Kingdom,,,,,scheduled,3.9.2022 4:45:00,2.9.2022 23:50:00,,,https://airlabs.co/,02-09-2022  16:51:46
924,false,false,8,6,,,,,,,ok,active,2.9.2022 17:00:00,2.9.2022 15:00:00,2.9.2022 17:05:00,2.9.2022 15:15:00,https://airlabs.co/,02-09-2022  16:51:46
5525,false,false,8,6,,,,,,,slightly late,active,2.9.2022 17:00:00,2.9.2022 14:45:00,2.9.2022 17:30:00,2.9.2022 15:21:00,https://airlabs.co/,02-09-2022  16:51:46
9617,false,false,8,6,,,,,,,slightly late,active,2.9.2022 17:50:00,2.9.2022 13:45:00,2.9.2022 18:12:00,2.9.2022 14:03:00,https://airlabs.co/,02-09-2022  16:51:46
694,false,false,8,6,,,,,,,slightly late,active,2.9.2022 17:50:00,2.9.2022 13:45:00,2.9.2022 18:12:00,2.9.2022 14:03:00,https://airlabs.co/,02-09-2022  16:51:46
7167,false,false,8,6,,,,,,,slightly late,active,2.9.2022 17:50:00,2.9.2022 13:45:00,2.9.2022 18:12:00,2.9.2022 14:03:00,https://airlabs.co/,02-09-2022  16:51:46
9240,false,false,8,6,,,,,,,slightly late,active,2.9.2022 17:50:00,2.9.2022 13:45:00,2.9.2022 18:12:00,2.9.2022 14:03:00,https://airlabs.co/,02-09-2022  16:51:46
1979,false,false,8,6,,,,,,,,scheduled,2.9.2022 22:55:00,2.9.2022 18:25:00,,,https://airlabs.co/,02-09-2022  16:51:46
2367,false,false,8,6,,,,,,,,scheduled,2.9.2022 22:55:00,2.9.2022 19:25:00,,,https://airlabs.co/,02-09-2022  16:51:46
1627,false,false,8,6,,,,,,,,scheduled,2.9.2022 22:55:00,2.9.2022 19:25:00,,,https://airlabs.co/,02-09-2022  16:51:46
8255,false,false,8,6,,,,,,,,scheduled,2.9.2022 23:00:00,2.9.2022 20:50:00,,,https://airlabs.co/,02-09-2022  16:51:46
785,false,false,8,6,,,,,,,,scheduled,2.9.2022 23:00:00,2.9.2022 20:55:00,,,https://airlabs.co/,02-09-2022  16:51:46
790,false,false,8,6,,,,,,,,scheduled,2.9.2022 23:00:00,2.9.2022 20:50:00,,,https://airlabs.co/,02-09-2022  16:51:46
887,false,false,8,6,,,,,,,,scheduled,2.9.2022 23:00:00,2.9.2022 21:10:00,,,https://airlabs.co/,02-09-2022  16:51:46
777,false,false,8,6,,,,,,,,scheduled,2.9.2022 23:00:00,2.9.2022 21:10:00,,,https://airlabs.co/,02-09-2022  16:51:46
344,false,false,8,6,,,,,,,,scheduled,2.9.2022 23:00:00,2.9.2022 22:15:00,,,https://airlabs.co/,02-09-2022  16:51:46
954,false,false,8,6,,,,,,,slightly late,active,2.9.2022 23:00:00,2.9.2022 9:00:00,2.9.2022 23:22:00,2.9.2022 9:01:00,https://airlabs.co/,02-09-2022  16:51:46
