flight_number,is_summer_vacation,is_holyday,f_month,week_day,company,arrival_country,depurture_country,flight_type,weather_dep,weather_arr,punctuality,f_status,scheduled_arr_time,scheduled_dep_time,updated_arr_time,updated_dep_time,webcite,time_info_taken461,false,false,8,7,,Israel,Netherlands,,,,,scheduled,4.9.2022 2:35:00,3.9.2022 22:05:00,,,https://airlabs.co/,03-09-2022  22:05:29
684,false,false,8,7,,,,,,,slightly late,active,4.9.2022 0:15:00,3.9.2022 20:35:00,4.9.2022 0:50:00,3.9.2022 21:06:00,https://airlabs.co/,03-09-2022  22:05:29
8901,false,false,8,1,,,,,,,,scheduled,4.9.2022 3:45:00,4.9.2022 0:00:00,,,https://airlabs.co/,03-09-2022  22:05:29
7506,false,false,8,7,,,,,,,slightly late,landed,3.9.2022 19:15:00,3.9.2022 17:40:00,3.9.2022 20:09:00,3.9.2022 18:25:00,https://airlabs.co/,03-09-2022  22:05:29
2565,false,false,8,7,,,,,,,ok,landed,3.9.2022 19:45:00,3.9.2022 15:50:00,3.9.2022 19:49:00,3.9.2022 16:13:00,https://airlabs.co/,03-09-2022  22:05:29
8287,false,false,8,1,,,,,,,,scheduled,4.9.2022 10:40:00,4.9.2022 7:15:00,,,https://airlabs.co/,03-09-2022  22:05:29
2432,false,false,8,7,,,,,,,ok,active,3.9.2022 22:35:00,3.9.2022 21:30:00,,3.9.2022 21:41:00,https://airlabs.co/,03-09-2022  22:05:29
7854,false,false,8,1,,,,,,,,scheduled,4.9.2022 4:40:00,4.9.2022 0:15:00,,,https://airlabs.co/,03-09-2022  22:05:29
9020,false,false,8,1,,,,,,,,scheduled,4.9.2022 15:25:00,4.9.2022 11:20:00,,,https://airlabs.co/,03-09-2022  22:05:29
887,false,false,8,1,,,,,,,,cancelled,4.9.2022 10:55:00,4.9.2022 5:55:00,,,https://airlabs.co/,03-09-2022  22:05:29
7698,false,false,8,1,,,,,,,,scheduled,4.9.2022 4:50:00,4.9.2022 0:10:00,,,https://airlabs.co/,03-09-2022  22:05:29
153,false,false,8,1,,,,,,,,scheduled,4.9.2022 10:45:00,4.9.2022 7:00:00,,,https://airlabs.co/,03-09-2022  22:05:29
8198,false,false,8,7,,,,,,,,scheduled,4.9.2022 10:00:00,3.9.2022 23:35:00,,,https://airlabs.co/,03-09-2022  22:05:29
8257,false,false,8,7,,,,,,,,landed,3.9.2022 19:05:00,3.9.2022 17:00:00,,,https://airlabs.co/,03-09-2022  22:05:29
90,false,false,8,1,,,,,,,,scheduled,4.9.2022 16:20:00,4.9.2022 5:55:00,,,https://airlabs.co/,03-09-2022  22:05:29
458,false,false,8,7,,,,,,,,scheduled,4.9.2022 1:50:00,3.9.2022 23:59:00,,,https://airlabs.co/,03-09-2022  22:05:29
686,false,false,8,1,,,,,,,,scheduled,4.9.2022 15:25:00,4.9.2022 11:20:00,,,https://airlabs.co/,03-09-2022  22:05:29
771,false,false,8,7,,,,,,,,scheduled,4.9.2022 3:50:00,3.9.2022 23:25:00,,,https://airlabs.co/,03-09-2022  22:05:29
146,false,false,8,1,,,,,,,,scheduled,4.9.2022 17:00:00,4.9.2022 5:59:00,,,https://airlabs.co/,03-09-2022  22:05:29
1700,false,false,8,7,,,,,,,ok,landed,3.9.2022 22:00:00,3.9.2022 20:55:00,3.9.2022 22:03:00,3.9.2022 20:50:00,https://airlabs.co/,03-09-2022  22:05:29
4783,false,false,8,1,,,,,,,,scheduled,4.9.2022 12:20:00,4.9.2022 8:05:00,,,https://airlabs.co/,03-09-2022  22:05:29
7846,false,false,8,1,,,,,,,,scheduled,4.9.2022 10:00:00,4.9.2022 5:40:00,,,https://airlabs.co/,03-09-2022  22:05:29
8387,false,false,8,7,,,,,,,,scheduled,4.9.2022 2:55:00,3.9.2022 23:35:00,,,https://airlabs.co/,03-09-2022  22:05:29
548,false,false,8,1,,,,,,,,scheduled,4.9.2022 9:45:00,4.9.2022 7:35:00,,,https://airlabs.co/,03-09-2022  22:05:29
102,false,false,8,7,,,,,,,,landed,3.9.2022 21:15:00,3.9.2022 20:15:00,,,https://airlabs.co/,03-09-2022  22:05:29
2369,false,false,8,1,,,,,,,,scheduled,4.9.2022 9:35:00,4.9.2022 6:05:00,,,https://airlabs.co/,03-09-2022  22:05:29
165,false,false,8,1,,,,,,,,scheduled,4.9.2022 14:50:00,4.9.2022 10:00:00,,,https://airlabs.co/,03-09-2022  22:05:29
2366,false,false,8,1,,,,,,,,scheduled,4.9.2022 14:20:00,4.9.2022 11:10:00,,,https://airlabs.co/,03-09-2022  22:05:29
8457,false,false,8,1,,,,,,,,scheduled,4.9.2022 14:40:00,4.9.2022 10:25:00,,,https://airlabs.co/,03-09-2022  22:05:29
453,false,false,8,1,,,,,,,,scheduled,4.9.2022 4:50:00,4.9.2022 0:10:00,,,https://airlabs.co/,03-09-2022  22:05:29
276,false,false,8,7,,,,,,,,landed,3.9.2022 21:20:00,3.9.2022 16:45:00,,3.9.2022 17:11:00,https://airlabs.co/,03-09-2022  22:05:29
7876,false,false,8,1,,,,,,,,scheduled,4.9.2022 4:55:00,4.9.2022 0:10:00,,,https://airlabs.co/,03-09-2022  22:05:29
4,false,false,8,1,,,,,,,,scheduled,5.9.2022 4:30:00,4.9.2022 18:00:00,,,https://airlabs.co/,03-09-2022  22:05:29
9617,false,false,8,7,,,,,,,,landed,3.9.2022 19:05:00,3.9.2022 15:00:00,3.9.2022 19:02:00,3.9.2022 15:05:00,https://airlabs.co/,03-09-2022  22:05:29
8425,false,false,8,7,,,,,,,,scheduled,4.9.2022 2:35:00,3.9.2022 22:05:00,,,https://airlabs.co/,03-09-2022  22:05:29
139,false,false,8,7,,,,,,,,landed,3.9.2022 20:15:00,3.9.2022 13:55:00,,,https://airlabs.co/,03-09-2022  22:05:29
7169,false,false,8,7,,,,,,,slightly late,active,3.9.2022 23:05:00,3.9.2022 19:00:00,3.9.2022 23:45:00,3.9.2022 19:52:00,https://airlabs.co/,03-09-2022  22:05:29
7025,false,false,8,1,,,,,,,,scheduled,4.9.2022 14:50:00,4.9.2022 10:00:00,,,https://airlabs.co/,03-09-2022  22:05:29
340,false,false,8,7,,,,,,,,scheduled,4.9.2022 3:25:00,3.9.2022 23:30:00,,,https://airlabs.co/,03-09-2022  22:05:29
342,false,false,8,1,,,,,,,,scheduled,4.9.2022 7:45:00,4.9.2022 7:00:00,,,https://airlabs.co/,03-09-2022  22:05:29
9120,false,false,8,1,,,,,,,,scheduled,4.9.2022 15:25:00,4.9.2022 11:20:00,,,https://airlabs.co/,03-09-2022  22:05:29
6746,false,false,8,7,,,,,,,,landed,3.9.2022 18:10:00,3.9.2022 13:30:00,3.9.2022 17:51:00,3.9.2022 13:32:00,https://airlabs.co/,03-09-2022  22:05:29
3440,false,false,8,7,,,,,,,,active,4.9.2022 0:15:00,3.9.2022 19:30:00,,3.9.2022 19:41:00,https://airlabs.co/,03-09-2022  22:05:29
859,false,false,8,7,,,,,,,ok,active,4.9.2022 0:40:00,3.9.2022 21:15:00,4.9.2022 0:29:00,3.9.2022 21:18:00,https://airlabs.co/,03-09-2022  22:05:29
318,false,false,8,1,,,,,,,,scheduled,4.9.2022 4:55:00,4.9.2022 0:10:00,,,https://airlabs.co/,03-09-2022  22:05:29
4451,false,false,8,7,,,,,,,,landed,3.9.2022 21:05:00,3.9.2022 16:00:00,,,https://airlabs.co/,03-09-2022  22:05:29
167,false,false,8,7,,,,,,,,active,3.9.2022 23:55:00,3.9.2022 18:55:00,3.9.2022 23:49:00,3.9.2022 19:05:00,https://airlabs.co/,03-09-2022  22:05:29
984,false,false,8,7,,,,,,,,scheduled,4.9.2022 2:30:00,3.9.2022 22:10:00,,,https://airlabs.co/,03-09-2022  22:05:29
926,false,false,8,1,,,,,,,,scheduled,4.9.2022 9:05:00,4.9.2022 7:05:00,,,https://airlabs.co/,03-09-2022  22:05:29
8804,false,false,8,7,,,,,,,,scheduled,4.9.2022 4:00:00,3.9.2022 23:55:00,,,https://airlabs.co/,03-09-2022  22:05:29
301,false,false,8,1,,,,,,,,scheduled,4.9.2022 8:35:00,4.9.2022 3:05:00,,,https://airlabs.co/,03-09-2022  22:05:29
404,false,false,8,7,,,,,,,,scheduled,4.9.2022 4:00:00,3.9.2022 23:55:00,,,https://airlabs.co/,03-09-2022  22:05:29
3316,false,false,8,7,,,,,,,,active,3.9.2022 22:45:00,3.9.2022 17:55:00,3.9.2022 22:29:00,3.9.2022 17:58:00,https://airlabs.co/,03-09-2022  22:05:29
